-0.013252973	-0.28949624	-0.21109311	-0.30623105	-0.48208037	-0.03458975	-0.128083	-0.48438367	-0.20912224	0.56268376	0.051612105	0.42298478	0.10621165	0.015362011	0.1821744	0.5727379	0.20281795	-0.1436818	0.9220026	-0.121109076	0.09285327	-0.1610997	0.13389233	-0.3755377	-0.19318856	0.19137941	-0.24860997	0.09815237	-0.08235633	0.27548116	-0.10214581	0.5584621	0.1354158	0.13681759	0.049167845	-0.23833463	0.17050965	0.20399895	-0.06965292	0.22051746	-0.2647942	0.3693173	-0.27847293	-0.21465793	-0.121711895	0.39987075	-0.16539401	-0.44263378	0.14699657	-0.13831091	0.56024927	0.27960575	-0.3283557	0.537354	-0.3965438	0.027797723	0.32226256	-0.5827827	-0.09111141	0.1426238	-0.0077661956	-0.48142746	0.6261944	0.0065729483
0.0349564	0.2468702	-0.2996812	0.05152954	0.109063484	-0.21447583	-0.1387268	0.18629383	0.7328192	0.5965759	0.084405385	0.200304	-0.37941423	-0.11518843	0.36302176	0.3972367	0.1893422	-0.0065597817	0.18763895	0.33745083	0.060238454	0.18685006	-0.19719486	-0.33153808	-0.086281866	0.68532014	0.121794775	0.11136552	-0.49040383	0.27511883	-0.6706638	0.49543703	0.27710515	-0.16273108	0.33973435	-0.19916393	-0.12677164	0.29850745	-0.11942952	0.6059491	-0.46619976	0.49088785	-0.1901882	0.30560854	0.064255774	-0.08325234	-0.053485278	-0.036488645	0.45179132	-0.27629796	0.21695964	0.22085422	-0.37921202	0.53809834	-0.182906	0.6019078	-0.17510375	-0.057519943	0.12505873	0.5628911	-0.11813059	-0.4434954	-0.24773763	-0.13748316
-0.06251144	0.0023299574	-0.045660373	-0.26062438	0.33116603	-0.2507081	0.06161669	-0.14929165	-0.4166823	0.36640215	0.07063919	-0.22980894	-0.090344824	0.21856345	0.6500639	0.24522163	0.08726245	0.17848307	0.03769103	0.2612174	0.31190842	0.510697	0.04572039	-0.13358767	-0.019191917	0.6754303	-0.21550392	0.01991066	0.6105676	0.14128368	0.30477652	0.13812684	-0.06119178	-0.3070491	-0.096420266	0.08186845	0.118323505	-0.2830626	-0.15719488	0.57883227	-0.24537477	-0.3143263	0.30801758	0.27729172	0.023252217	0.073607095	-0.08189897	-0.5736983	0.013450494	0.17293349	0.3940167	0.5891309	0.2031423	0.17619008	0.06487499	0.15473776	0.09502951	-0.6590789	-0.31496838	0.23513883	0.005980313	0.33057737	0.03385718	0.25203046
0.21743892	0.5462252	-0.048757043	-0.24004918	-0.13650598	0.1443736	0.12125384	-0.71634275	0.25208694	0.16973898	-0.01229286	-0.004424094	-0.69822043	-0.060803004	0.24871886	0.036731426	0.38155112	0.014349138	0.91569364	-0.100664064	0.1037254	0.11111824	-0.15181848	-0.30296817	-0.04083075	0.16062051	-0.23794927	0.021387007	0.19082959	0.27916095	0.19089991	0.31383592	-0.065827236	0.022869645	-0.33236635	-0.1508298	0.17994064	0.24689996	0.07994713	0.74830675	-0.34122956	-0.097184315	-0.39314166	0.2644137	0.15386342	-0.03246716	0.07026712	0.21425849	0.029572852	-0.014598873	-0.12959908	-0.20450102	-0.13177992	0.29576078	0.09045287	-0.13545668	0.26429334	-0.4313283	-0.0057452377	0.16350475	-0.08277833	0.0053445953	0.02563429	0.29692858
0.2639642	0.23980421	-0.23172557	-0.06464303	-0.08293744	0.10866993	-0.3081102	-0.19292066	0.29612845	0.72922033	-0.025936032	-0.04767036	0.1948977	0.22303148	0.6978081	0.051246382	0.19439718	0.076046176	0.23326097	-0.39865798	0.3616079	0.045552813	-0.009920671	-0.16186346	-0.2560134	0.3035089	0.28544423	-0.15979281	0.10040607	0.15605822	0.15526609	0.26079726	0.17290622	-0.13019745	-0.10457233	0.010827623	0.20658651	-0.07502023	-0.066092394	0.37431136	-0.4371883	0.26716775	-0.10657969	-0.42210737	0.02238106	-0.041617393	-0.34152192	-0.32241726	0.2983426	0.031247506	0.33295083	0.25189847	-0.4017859	0.29031676	-0.13439217	0.32398817	0.28470325	-0.5477829	-0.51097196	0.18480547	-0.15716508	0.36292544	0.18089457	-0.3493565
0.45161736	-0.34658659	-0.17515957	0.43221623	-0.06810166	-0.021586597	-0.153271	-0.045621622	-0.16655208	0.5216115	0.25567162	-0.5982693	0.07062671	-0.101203196	0.25124863	0.25558686	0.32798406	0.24855386	0.36438447	0.09478079	-0.11796994	-0.04077712	-0.086608656	-0.070108965	0.20094861	0.48715937	-0.044448473	0.044132613	-0.15221718	-0.24680342	-0.14622544	0.2793355	-0.27896956	0.20096722	-0.33196345	-0.05242533	0.07448135	0.22939141	-0.19944163	0.19160785	-0.122798786	-0.060638417	0.05847412	-0.2538452	-0.034421876	-0.1699572	-0.052656315	-0.04850972	-0.012697552	0.22762585	0.09920178	0.08273947	0.20167279	0.5056693	-0.02908651	0.06739827	0.6152384	-0.4082661	-0.24956839	0.46593532	0.30458003	0.20254539	-0.058046207	-0.13895397
0.7592906	0.008325755	-0.36776465	0.18997245	-0.28634056	-0.074044295	0.17572576	-0.29737216	-0.3461939	0.33609387	0.4672658	-0.31959328	0.24938425	-0.30830833	0.31494486	0.3571535	0.24944186	0.47195867	0.23854862	-0.18287836	-0.7392286	0.08604058	-0.11286278	-0.17165893	-0.017825233	0.27431372	-0.06918561	0.22128427	-0.0867672	-0.29283938	0.025826229	0.4088136	-0.13739718	0.25200868	-0.53560317	0.24612367	-0.3030098	-0.3400366	-0.44771674	-0.21861343	-0.26644382	-0.18303981	-0.30942947	-0.15869269	-0.043892186	0.015402549	0.07064775	-0.23968439	0.11299492	0.02439658	0.13772497	0.092610754	-0.079860024	0.79909813	0.17177624	-0.12218753	0.5679317	-0.35582003	-0.20984836	1.0232524	-0.12793863	-0.037768118	-0.014649274	-0.11375363
0.66693705	0.044293273	-0.24831282	0.0078111337	-0.086377375	0.56470853	-0.2918376	-0.22664838	-0.86363864	0.20605625	0.27291006	-0.6313254	-0.17959704	-0.23670098	0.28144044	0.13007693	0.64485234	-0.052219927	0.13963205	0.0055901394	-0.7589948	-0.18132685	-0.2825039	-0.172532	0.5622792	0.2370555	0.23447339	0.36282808	0.011837329	-0.08830091	-0.44927564	0.9718477	-0.6636408	-0.10449962	-0.15324329	0.115877666	-0.77975637	-0.3520813	-0.0664019	-0.51866114	-0.56409407	-0.11478301	-0.15864256	-0.08868406	0.047574766	0.38986266	0.05180467	-0.16072938	-0.08568081	0.062158484	0.4215329	0.13714923	0.045796912	0.6843553	-0.114198305	0.3299404	0.3911322	-0.61653566	-0.33705196	0.5595213	0.08671248	0.0585895	0.38612863	0.34853518
0.31084377	-0.2183569	-0.19928488	0.027785758	0.086817615	-0.14054573	-0.0067154015	-0.21857177	0.2853161	0.51812357	-0.016681425	-0.058201406	0.029974708	-0.27599394	0.8496069	-0.09866773	0.45777223	0.314226	0.122859836	-0.17522958	0.39572525	-0.3269768	0.073847346	-0.24080475	0.44100228	0.33615133	-0.40362892	-0.024930302	-0.10571027	-0.28534374	0.42125213	0.55380094	0.056063194	0.2935906	-0.17604724	0.052233245	-0.42722002	-0.09744149	-0.23691349	0.4858666	-0.5831476	-0.24729541	-0.18436398	-0.13263963	0.38151628	0.16619398	-0.16337164	0.11847669	0.12894568	0.14184599	0.01685193	0.19445768	-0.03523852	0.41308653	0.11003426	0.5563018	-0.08187589	-0.42443004	-0.22404407	0.053486083	0.15488824	-0.21055415	0.07592119	-0.3097663
0.2929874	-0.11485651	-0.4483449	0.12836832	-0.06791961	0.15118922	0.050074406	0.4738995	-0.05609076	0.18200745	0.40588388	-0.112123184	-0.08008445	-0.24034041	0.54756886	-0.15484346	0.05004534	-0.0498503	0.86799866	-0.10269814	0.1478478	-0.010568619	-0.18474911	0.0073998184	-0.13219933	0.5714742	0.043721642	0.09157691	0.014188372	0.45532146	-0.04490853	0.2122751	-0.11895483	-0.1704527	0.1013804	-0.07720564	-0.18427546	0.2556171	-0.33686784	0.5903905	-0.2736015	-0.42252827	-0.20797935	0.17868587	-0.24324574	-0.41689655	-0.34041357	0.16769633	0.3972506	0.27536562	-0.21099326	0.21388078	-0.18569149	0.13355091	-0.32126743	-0.19413005	0.39886284	-0.27253693	-0.33300883	0.32134965	-0.17019303	0.22339052	0.57428765	0.065186396
