0.588402	0.559956	-0.153186	-0.476046	-0.056312	-0.109222	0.027719	-0.754852	0.724572	0.236989	-0.15116	0.449202	-0.4396	0.110775	-0.062292	0.528813	0.414455	-0.523222	-0.385252	-0.427431	-0.107782	-0.017852	0.689646	-0.058182	0.714212	-0.025353	0.380195	-0.083542	-0.060549	-0.757834	-0.666397	0.197835	-0.007828	0.261992	0.559235	-0.648397	0.313228	0.130799	0.388804	-0.097451	-0.37234	-0.184471	-0.096379	-0.332757	0.335946	-0.872579	-0.135281	-0.438835	0.360933	0.692085
-0.056929	-0.192518	-0.382878	0.220274	0.114332	0.877508	0.971495	-0.546756	-0.009437	0.510442	0.125758	-0.793476	-0.15717	0.200633	0.569059	-0.684342	-0.262048	-0.617604	0.168869	-0.546716	-0.397095	0.066343	1.24863	0.013314	0.455386	0.002238	-0.249769	0.755816	-0.95244	0.078476	-1.73698	0.12334	-0.419961	-0.790698	-0.079756	-0.10726	-0.532197	0.761941	0.137526	-0.359032	-1.00028	1.46453	-0.135629	-0.401394	-0.517669	-0.674697	-0.247705	0.435642	0.443916	0.66809
0.918793	0.599169	-0.826398	-0.188829	-0.420325	0.372948	-0.578157	0.147527	-0.156684	0.231558	-0.048972	0.077808	-0.539123	0.589036	-0.987749	0.784379	0.23795	-0.06405	-0.661871	-0.288224	-0.307317	-0.181955	0.362127	0.27574	0.387207	-0.227482	0.461591	0.85662	-0.180238	-0.559255	-0.653111	0.418721	-0.115473	-0.169428	0.575351	0.051769	-0.112714	-0.388285	-0.109173	-0.487693	-0.645545	-0.232319	0.159592	-0.699579	-0.045034	-0.964352	0.286518	-0.038916	-0.085034	0.374033
0.414176	-0.556492	-0.521565	-0.440135	0.145418	-0.148472	0.396575	-0.513237	-0.321464	0.478125	-0.298231	0.069113	-0.319733	-0.224667	0.704961	0.230537	-0.224043	-0.828268	-0.499365	0.265293	-0.725867	-0.304249	0.719762	0.518119	-0.051203	0.174741	0.064759	-0.740773	0.021623	-0.303329	-0.872028	-0.139786	-0.821397	0.330489	-0.069264	-0.510987	-0.539263	0.503632	-0.273071	-1.05374	-0.573276	-0.16534	0.487358	-1.36565	0.608802	-0.034889	-0.131398	0.476553	0.145615	1.08751
0.634453	0.228458	-0.267238	-0.266614	-0.005481	0.638023	0.205783	-0.539938	0.430543	0.610962	-0.232606	-0.403687	-0.163344	0.226794	0.46945	-0.235367	0.373873	-0.018307	0.316858	0.174769	-0.177439	-0.123044	0.475319	0.438365	0.576653	0.206953	-0.168032	0.0831	-0.022215	-0.259335	-0.352292	0.025479	-0.170116	0.096135	0.311308	0.022268	0.251425	-0.047122	-0.37413	-1.04985	-0.668594	-0.214138	0.454548	-0.710273	-0.262709	-0.096768	-0.35349	-0.059939	-0.036009	0.233925
0.228468	0.721748	0.26333	-0.436854	-0.263133	-0.286543	-0.312429	-0.429262	0.044122	0.442293	-0.368267	-0.136818	0.031819	-0.231067	-0.017841	0.590653	0.318533	-0.313619	-0.188763	-0.03413	-0.164095	-0.761624	0.781622	0.887832	0.224231	-0.080438	-0.027103	0.913888	-0.114507	-0.912043	-0.977501	-0.071755	0.193098	-0.499626	-0.216356	1.00108	0.312595	-0.281753	-0.761115	-0.074067	-0.496953	0.273274	-0.880867	0.331097	-0.489086	-0.234619	-0.29234	-1.27373	0.039735	0.646817
-0.399208	0.501712	-0.925192	-0.06237	-0.9254	0.102674	0.400065	-1.19721	-0.010803	0.8563	-1.3049	-0.194266	0.393515	0.863289	-1.51788	0.26076	1.12646	0.20585	-0.032495	-0.040671	0.008034	-0.351627	0.882545	1.24216	0.108318	-0.739899	0.939505	1.4251	0.795703	-1.42238	-0.107893	0.019345	0.553432	0.742756	1.34527	0.20266	1.45085	1.27001	-0.468539	-0.378528	-0.598114	0.308727	-0.78384	0.326376	-0.601529	-0.736759	0.565367	-0.323968	-0.269676	1.61241
-0.212831	0.980434	-0.514734	-0.354684	-0.810466	0.044294	-0.540968	-0.733169	-0.31124	-0.113358	0.707454	-0.320593	-0.915448	0.948829	0.44351	-0.304214	0.019911	-0.279466	0.836775	-1.73791	-0.529342	-0.856491	-0.280906	0.499337	1.06137	-0.006835	0.173421	0.399097	-0.760882	0.308241	-0.88213	0.20465	-0.050836	0.334814	0.641134	-0.055742	-0.668698	-0.198464	-0.631774	-0.311516	-0.946495	-0.265488	-0.121313	-0.419319	0.592559	-0.925435	0.459268	-0.78146	0.25317	0.869689
0.462435	0.630452	-0.111979	-0.669061	0.743385	0.364558	0.671123	-0.367721	0.820681	-0.048836	0.121996	-0.95513	-0.635009	0.392397	-0.008162	0.31637	-0.125894	0.135032	0.109141	-0.305234	-0.806866	0.331625	0.586102	1.43228	0.488146	0.923404	-0.36696	-0.050919	0.100992	-0.358181	-0.161134	0.522745	0.307689	0.559661	-0.07749	0.12521	0.974418	0.439743	-0.145501	-0.588527	-0.705122	-0.227645	0.445482	0.248635	-0.112098	0.267221	0.142701	1.27338	0.188207	-0.240317
0.078946	0.357209	-0.21551	0.500801	-0.596046	0.509815	0.200897	-0.336302	-0.282077	-0.150527	-0.151949	-0.625015	-0.121142	0.119017	-0.000223	0.56853	-0.112766	-0.038997	0.093323	-0.659245	-0.436559	0.444836	0.896079	0.88852	0.982445	0.073925	-0.723928	0.166385	-0.127453	-0.461648	-0.377216	0.563205	0.020983	-0.033477	-0.125982	-0.469382	-0.365281	-0.218127	-0.79953	-0.243718	-0.561927	-0.464238	-0.373689	-1.31618	0.355994	-0.420835	0.297234	-0.020275	0.105704	-0.583379
0.652827	0.114291	-0.31196	-0.405905	-0.293239	0.1237	0.420842	-0.290909	0.012546	0.198227	0.124634	0.062675	-0.473855	0.551096	-0.318902	-0.124043	-0.238495	-0.129596	0.096418	-0.508755	-0.424604	0.46391	0.475803	0.588219	0.71357	0.144009	-0.239834	0.120228	0.289024	-0.683598	-0.256143	0.303801	-0.000705	-0.217982	-0.02975	-0.360949	0.103773	0.11823	-0.210326	-0.200371	-0.318869	0.327403	0.195371	-0.281817	0.203219	-0.041145	0.461113	-0.408543	-0.067382	0.574184
0.071461	0.881075	-0.393947	0.053357	-0.411327	0.375332	-0.378547	0.35923	0.186354	-0.014815	0.049142	-0.755303	-0.713669	0.032135	-0.385646	0.167376	-0.124812	-0.190675	-0.39321	-0.366616	0.067672	-0.337418	0.632678	0.214142	0.555641	-0.09522	-0.126766	0.907819	-0.292839	-0.747633	-0.589592	0.304527	0.320938	0.428922	0.055582	-0.292288	0.360642	0.33306	-0.108136	-0.137897	0.186768	-0.09552	-0.428522	-0.138836	-0.156587	-0.609674	0.474498	-1.07497	0.048008	1.01028
0.859922	0.978544	0.022955	-0.184932	0.168516	0.024635	-0.09249	-0.540576	0.330824	0.532349	0.09908	0.145969	-0.355755	0.518592	-0.028079	-0.023539	0.483853	-0.12365	-0.321462	-0.243853	-0.44313	0.494083	0.238407	0.556456	0.452647	-0.257066	0.351952	0.18747	-0.526508	-0.662231	-1.07994	0.560668	0.015551	-0.232097	0.510231	-0.259017	0.109232	-0.392021	-0.173503	-0.489882	-0.346699	0.408545	0.237348	-0.559975	-0.181705	-0.213091	0.058747	0.148572	-0.003917	0.649009
0.747803	0.257499	-0.388903	-0.284716	-0.378385	-0.148136	-0.61855	0.102375	-0.038408	0.123423	0.190204	-0.384516	-0.438514	0.274108	-0.261195	1.14292	0.323883	-0.77088	-0.358455	-0.112873	-0.998812	0.283016	0.282372	0.521638	0.18508	0.422857	0.524763	-0.043591	-0.21296	-0.033572	-0.457471	0.050809	-0.10856	0.653967	0.355194	0.497382	-0.224074	-0.243753	-0.3578	-1.35974	-1.07788	-0.069461	0.289552	-0.402468	-0.253419	-0.948657	0.166009	0.004186	-0.396887	0.246564
0.616846	0.325761	-0.613015	-0.479058	-0.484277	0.449871	-0.160712	-0.175523	-0.297183	0.084806	-0.025616	-0.028111	-0.333809	0.134786	-1.09179	-0.047426	-0.065469	-0.021707	0.107894	-0.611404	-0.04415	0.675234	0.706106	0.321414	0.845381	-0.110882	0.288572	0.471903	0.289101	-0.570571	-0.664756	0.096157	-0.354863	0.042255	-0.053279	-0.440311	0.06462	-0.775538	-0.059998	-0.734065	-0.341079	0.718595	-0.251742	-0.610731	-0.468761	-0.522126	0.338288	-0.753454	-0.61184	0.813074
0.617048	0.251169	-0.0109	-0.34166	-0.141824	0.094677	0.371983	-0.23074	0.383288	-0.043536	0.202246	-0.420782	-0.352488	-0.279596	0.114251	0.094507	0.311376	-0.477886	-0.284126	-0.064619	-0.290076	-0.087147	0.360124	0.424483	0.223643	0.072192	-0.010248	-0.209102	-0.188365	-0.301361	-0.370529	0.063547	-0.177744	0.14176	0.026883	0.107882	0.770223	-0.240503	-0.001803	-0.248873	-0.18371	0.176767	0.204688	-0.340885	-0.553704	-0.141127	-0.086494	-0.247969	0.144126	0.297846
0.211522	0.019353	-0.043739	-0.043887	0.31661	0.528849	-0.044574	-0.231062	0.258763	0.003652	-0.029643	-0.050717	-0.439221	0.254237	-0.268139	0.400118	0.008147	-0.022137	-0.616744	-0.392293	-0.290375	0.09607	0.46788	0.0158	0.336123	-0.220154	0.139468	0.197111	-0.311721	-0.597393	-0.258077	0.351328	0.043386	-0.106296	0.175966	-0.173491	0.308936	-0.156611	-0.275861	-0.04276	-0.504865	0.134838	0.352786	-0.244786	0.123078	-0.212243	0.477047	-0.097962	-0.415894	0.307264
0.070266	-0.0186	-0.084137	-0.822558	-0.424978	0.277707	-0.034076	-0.349379	0.629275	0.084524	-0.105432	-0.306433	-0.640096	0.866549	-0.239999	0.540987	-0.111443	-0.09466	-0.374097	-0.283598	-0.124605	-0.02425	0.635467	0.418841	-0.328546	-0.031359	0.212665	-0.24929	-0.102969	-0.222894	-0.460611	0.08944	0.11689	0.054704	0.336746	0.166107	0.790523	0.119008	0.008578	-0.176871	-0.257153	0.497284	-0.024634	-0.15624	-0.374738	-0.481447	-0.018892	-0.276628	0.288668	0.126644
0.40077	0.627419	0.657958	0.164163	0.213203	-0.028046	0.523208	-0.165138	0.929763	-0.523665	0.796866	-1.20422	-1.03759	0.415907	0.034794	-0.325852	-0.070647	-0.173323	-0.157399	-0.896592	-0.527207	0.426387	0.297062	-0.15342	0.329552	-0.383836	0.141746	-0.092556	-0.965122	-0.563972	-0.484813	0.636109	-0.301633	0.199806	-0.365977	-0.230324	0.738337	-0.111264	0.604092	-0.564742	-0.018908	1.05574	0.110934	-0.352104	-1.23314	-0.554241	0.051181	-0.338295	0.199486	0.908179
0.772532	1.1699	0.214917	0.398375	-1.25911	1.18728	0.763953	0.069144	0.833115	-0.603408	0.23357	-0.894316	-0.797992	-0.349993	0.120861	0.791259	0.230269	-0.393744	0.288887	0.00356	-0.644727	0.501825	0.480756	0.976814	0.369571	0.419459	-0.208919	0.858728	0.30826	-1.01566	0.262956	0.034214	-0.083991	-0.271412	-0.114927	-0.917539	-0.113153	0.704742	-0.129673	-0.140374	-0.200677	-0.262526	-0.50873	-1.18811	-0.458713	-0.285582	0.607987	0.205908	-0.220377	0.079701
0.263822	-0.697124	-0.87552	-1.46223	-1.10582	0.476837	1.01374	0.245762	-0.777714	-0.542908	0.705197	-0.277469	-1.43468	0.01172	-0.369735	-0.869337	0.060645	0.322254	0.195827	-0.270618	-0.257673	0.720791	1.77958	0.452679	0.382187	-0.775791	0.856739	0.687114	1.20775	-1.22494	-0.109547	1.02912	-0.206235	-0.346115	1.0594	-0.105526	0.41763	0.082051	-0.732226	-1.01517	-1.26775	1.12567	0.86108	-0.19854	-0.598282	0.25102	0.57429	-1.49064	-0.926035	1.64565
-0.038112	-0.307892	-0.958779	-0.594826	-0.531346	0.276058	0.968625	-0.045955	0.537651	-0.454218	0.151857	-0.731738	-1.09578	1.15902	-0.393166	1.41852	-0.611188	0.305949	0.649275	-0.119013	-0.611641	0.412171	1.43933	0.792844	-0.023127	0.004309	0.115624	0.222497	-0.164634	0.264671	-1.50768	0.372747	-0.041539	-0.227737	0.172196	0.74314	-0.233212	0.071622	1.22238	-0.929256	-1.28031	0.406815	-0.225736	0.017273	-0.623792	-1.09913	-0.155594	-0.529793	-0.340326	-0.880231
1.55395	0.853826	0.480867	-1.05897	-0.904059	-0.076153	-0.464212	0.568975	0.362934	0.022977	-0.493629	0.313165	0.282555	-0.068513	-0.097857	0.421112	0.68683	-0.218916	-0.657529	-0.770205	-1.41276	0.091598	0.486324	0.496448	-0.545172	-0.146652	0.972837	-1.14146	-0.159369	-0.940844	-0.349256	0.373658	-0.146448	-0.000822	0.706328	-1.341	1.71953	-0.799434	-1.06942	-1.34296	-1.45582	1.80217	1.01854	-0.192267	-1.26372	-0.660237	0.074824	-1.32357	-0.048911	1.33081
0.611193	0.568059	-2.02728	-0.788524	-0.954599	0.912153	-1.35903	-0.590064	-0.908256	0.626046	-0.795617	0.079428	-0.694813	-0.012145	-0.409858	2.58084	-0.001057	-0.558361	0.101013	0.247581	0.774089	-1.75476	0.012421	0.509583	-0.034335	-0.304495	0.581032	0.433929	-1.33017	0.108687	-0.595188	0.478517	-1.19225	0.503677	-0.64822	-0.280316	0.083662	-1.27874	0.058648	-1.86249	-1.49332	0.307494	-0.34312	-1.54822	0.152651	-2.52591	-0.874	-0.223716	0.687643	0.10549
-0.172036	0.175839	-0.311327	-0.622676	-0.477571	-0.060652	0.802536	-0.592678	-0.043002	-0.355051	0.209834	-0.654625	-1.57392	0.898815	-0.629062	0.665381	-0.444147	-0.472996	0.106805	-0.201764	-0.24409	0.154482	0.768427	0.108989	0.53459	-0.411158	-0.369662	0.559543	-0.660669	-0.62771	-1.30302	0.442048	-0.136567	0.221867	0.601253	-0.482555	-0.104149	-0.325064	0.538401	-0.694447	-0.173156	-0.125417	0.120983	-0.923449	-0.101367	-1.03492	-0.257234	-0.989111	-0.581987	0.8936
0.46708	0.1042	-0.737731	-0.334241	-0.869439	0.228694	0.023566	-0.599689	0.432601	-0.110456	0.189121	0.05119	-0.642221	0.277418	-0.573816	0.087581	0.332912	-0.078558	0.320896	-0.536944	-0.130793	-0.156502	0.65624	-0.027957	0.437683	0.043	0.101438	0.40108	-0.413902	-0.377111	-0.474318	0.4904	-0.084066	0.181316	0.390695	-0.232113	0.632048	-0.02022	0.090671	-0.492363	-0.311643	0.276374	0.277925	-0.345927	-0.336331	-1.19009	-0.00697	-0.526796	-0.288854	0.676305
0.488343	0.228165	-0.255521	-0.106374	-0.103754	0.333919	0.478063	-0.276576	0.098409	0.028124	0.18597	-0.311979	-0.430331	0.308221	-0.129241	-0.073306	0.037799	-0.186832	-0.07836	-0.476589	-0.570966	0.298711	0.560827	0.755617	0.648191	0.095031	-0.280457	0.047749	-0.235594	-0.315285	-0.772399	0.497718	-0.025013	0.058595	-0.010667	-0.233504	0.210327	-0.095441	-0.10622	-0.240282	-0.371791	0.163356	0.113929	-0.561757	-0.190329	-0.208231	-0.026313	-0.174093	-0.044629	0.337821
-0.259555	0.049642	0.187481	0.321064	0.14817	-0.098262	0.420492	-0.513827	0.481016	-0.108057	0.414131	-0.169754	-0.105572	0.466075	-0.264391	-0.234626	-0.143093	-0.526515	-0.205733	-0.356123	-0.08191	-0.171267	0.175792	0.545712	0.377401	0.086225	-0.114804	0.509433	-0.556711	-0.692736	-0.293	0.752266	-0.227199	0.668868	0.197567	-0.38258	0.770939	-0.068552	0.07365	-0.265451	-0.011222	0.28384	0.575256	-0.389896	-0.253505	-0.010109	0.521246	-0.393488	-0.201576	0.584068
0.586015	0.592864	0.096928	-0.36956	0.259508	0.635154	0.249722	-0.271111	0.545235	0.550955	0.267419	-0.772563	-0.858732	0.003664	0.082741	0.354909	0.473203	0.076235	0.283399	0.2927	-0.113562	0.26544	0.862524	-0.339024	0.561363	-0.210615	-0.007094	0.249588	-0.078014	-5.2e-05	-0.579407	0.570161	0.089013	0.514505	0.382321	0.048098	0.208228	-0.162875	-0.230235	-0.380132	-0.473786	0.368142	0.23713	-0.198675	-0.248889	-0.591176	0.327287	0.631539	0.226718	0.158362
0.0268	0.436449	-0.261864	0.090634	-0.116163	0.240555	-0.456939	0.533034	0.007307	0.594944	0.248429	-0.326358	-0.754548	-0.308085	-0.031068	0.471418	0.578369	-1.50543	-1.20457	-0.254741	-0.421077	0.026252	0.66914	0.199584	0.497352	-0.098648	-0.065018	0.230367	-0.388709	-0.88421	-0.423446	0.044541	-0.061462	-0.370013	-0.258624	-0.771908	0.158119	0.082764	-0.559122	-0.911073	-1.00888	0.873004	0.251141	-0.345767	-0.517376	-1.06576	0.492763	-0.327397	1.01737	0.644915
0.973975	0.429621	-0.580391	-0.571746	0.042767	-0.058051	0.05549	-0.342679	0.596272	-0.24096	0.074891	0.016853	-0.339412	-0.473023	-0.490795	0.411424	-0.077966	-0.263332	-0.304286	-0.579421	-0.309565	0.112126	0.666092	0.171501	0.527815	0.074045	-0.109738	-0.189275	-0.197795	-0.279869	-0.744383	-0.055459	-0.638564	0.250136	0.425673	-0.190391	0.160492	-0.223786	0.359006	-0.491171	-0.152297	-0.075484	0.540699	-1.1733	-0.102815	-0.107505	0.375222	-0.559802	-0.177765	0.739418
0.323951	0.061124	-0.294308	0.198756	0.183312	0.7032	-0.410617	-0.228034	0.347056	0.421523	-0.187333	0.188421	-0.271794	0.42208	-0.70122	-0.167119	-0.044611	-0.282069	-0.583682	-0.070066	0.0239	0.129169	0.165873	0.294527	0.048714	-0.617432	0.096096	0.537995	-0.398818	0.072996	-0.650036	0.597501	-0.246877	-0.301849	0.06348	-0.196161	-0.090166	-0.490754	-0.163626	0.016203	-0.2392	-0.000993	0.269151	-0.15756	-0.884023	-0.178988	0.158445	0.218351	0.522561	0.490837
0.14382	0.952511	-0.445331	-0.248627	-0.112896	0.613642	0.282321	-0.687158	0.252377	0.479598	-0.245459	-0.446144	-0.726279	-0.055963	-0.033602	0.543673	0.379295	-0.423055	-0.099974	-0.117148	0.14619	-0.24056	0.772342	0.881119	0.591039	-0.068541	-0.460164	0.863126	-0.121434	-0.540133	-0.610739	0.142586	-0.69577	0.182019	-0.184383	-0.600585	0.046015	-0.040973	0.282266	0.016631	-0.359765	-0.161425	-0.35945	-0.857032	-0.429093	-0.787585	0.426823	-0.305684	0.052232	0.747676
0.821249	1.46449	-0.434575	-0.271459	0.17708	0.189052	0.026651	-0.280018	-0.41031	0.52072	0.080792	-0.702046	-0.489157	0.097936	0.098551	0.010669	0.71516	-0.086957	0.034503	-0.661218	-0.811361	0.160439	-0.329807	0.494004	0.942367	0.533831	-0.075758	0.481986	0.436751	-0.436189	-0.115723	-0.116303	0.054001	0.271233	-0.124992	-0.277046	0.052143	0.092031	-0.830946	-0.001142	-0.360145	-0.070927	-0.082853	-0.471924	0.578272	0.007689	0.420537	-0.107965	-0.324446	0.525253
0.841029	-0.140006	0.030025	-0.1508	0.09136	0.139904	-0.174907	-0.293744	1.65027	-0.508171	0.836941	-0.804066	-0.880705	-0.483309	0.158724	1.09077	0.784405	0.232968	-0.076439	-0.36909	-0.209019	0.648161	0.137164	1.03584	-0.586379	-0.452562	-0.028949	-0.364995	-0.273493	-0.136485	-0.332929	0.924226	-0.747995	0.014306	1.01953	0.76984	0.390315	-0.864145	-0.231162	-1.17711	-1.06712	1.25315	1.21836	-1.36198	-0.530304	0.542472	0.119956	-0.619238	-0.451983	0.020983
0.635267	0.39901	-0.011633	0.122516	0.175142	0.111443	-0.47582	0.049402	-0.274351	0.046451	0.261862	-0.211605	-0.381423	-0.140139	0.02311	0.046874	0.519035	-0.09434	-0.307209	-0.347641	-0.668533	0.327034	0.912376	0.277848	0.601827	0.387151	-0.130961	0.074691	0.173573	-0.480517	-0.681866	-0.142521	-0.004978	-0.097568	0.16104	-0.456117	-0.189169	-0.131772	-0.409273	-0.292213	-0.497296	0.263562	0.120886	-0.515266	0.199701	-0.134708	0.218721	-0.460557	-0.058369	0.583674
0.445966	0.172648	-0.294831	-0.327547	-0.280328	0.400836	-0.317065	-0.093776	-0.095013	0.097592	0.04073	-0.379478	-0.239328	0.128885	-0.340003	0.060968	0.167301	-0.304455	-0.287421	0.389296	0.274673	-0.134338	0.52574	0.271104	-0.342053	-0.34714	0.164694	-0.060584	-0.249365	0.513106	-0.628644	0.365356	-0.047102	0.194892	0.255189	-0.136079	0.123206	0.322579	-0.367626	-0.121858	-0.607954	0.535751	-0.29399	-0.171786	-0.252058	-0.376771	0.053125	0.208548	0.186137	0.489368
0.84005	1.05481	-0.254817	-0.035307	-0.179914	0.559293	0.961422	-0.899428	0.613793	0.273845	-0.776413	-0.627238	-0.375998	-0.240831	-0.158626	-0.009582	0.483019	0.078474	0.730747	-0.928579	-0.139828	0.573398	1.11868	0.498575	0.966166	0.779741	-0.715557	0.893835	0.406247	-0.562003	-0.678297	0.083253	-0.427548	0.200188	-0.551586	0.149667	-0.115487	-0.013357	-0.97529	-1.02394	-0.330561	-0.188038	-0.438143	-0.700207	0.044144	0.29089	0.240486	0.757565	-0.023595	-0.125334
0.68156	0.946718	-0.712722	0.569091	-0.001311	0.302283	0.578718	-0.323939	0.308643	0.789626	0.19355	-0.772178	-0.768437	0.626178	0.377267	0.290221	0.19838	-0.542704	0.200484	-0.092447	-0.531459	0.067391	0.212162	0.476898	0.375449	0.410629	0.409226	0.241233	-0.417664	-0.298694	-0.399311	0.074078	-0.666167	0.586443	0.190264	-0.257898	0.439586	-0.077171	0.161644	-0.920001	-0.445126	0.419389	0.533422	-0.630967	-0.183255	-0.510378	0.364954	0.611499	0.344035	0.212871
0.435316	0.014188	-0.008718	-0.083251	0.037359	0.343327	0.105112	-0.215196	0.789875	0.254872	-0.351446	-0.397049	-0.204218	0.660616	0.067818	0.6193	0.32814	-0.168638	-0.025314	-0.523634	-0.247359	0.08416	0.498391	0.869748	-0.095952	0.464557	-0.043168	-0.433759	-0.345321	-0.194449	-0.124583	0.121348	-0.136703	-0.095739	0.022377	-0.205818	0.478241	0.297514	-0.360219	-0.336759	-0.367533	0.130204	0.467162	-0.442845	0.365172	-0.325673	-0.195129	0.249605	-0.244997	0.063196
